zfygpa;zgpa;DOB_yr;isPartTime;sex;race;cluster_tier;family_income;lsat;ugpa;weighted_lsat_ugpa;pass_bar
-0.12;0;66;No;Male;White;4;4;38;3.1;752.105244;Failed_or_not_attempted
-0.97;-0.71;68;No;Male;Other;3;2;37;3;726.315771;Passed
-0.27;-0.02;67;No;Male;White;3;3;37;3.2;746.315771;Passed
0.81;0.39;70;No;Male;White;6;4;46;3.4;908.421028;Passed
0.74;1.16;66;No;Male;White;3;3;36;3.2;730.526298;Passed
0.56;0.55;69;No;Male;White;4;4;38;3.5;792.105244;Passed
0.1;-0.66;66;No;Female;White;4;4;26;3.1;562.631568;Passed
0.34;0.14;69;No;Female;White;4;4;42;3.7;875.263136;Passed
-0.76;-1.1;67;No;Female;Other;5;3;35.5;3.1;712.6315615;Passed
0;0;63;No;Male;White;6;4;48;3.7;969.999974;Passed
0.82;-0.04;69;No;Male;White;3;2;35;3.7;764.736825;Failed_or_not_attempted
-1.31;-1.23;47;Yes;Female;Other;3;3;33;3.6;723.157879;Failed_or_not_attempted
-0.58;-1.38;60;No;Male;Black;1;3;22;2.6;449.473676;Passed
-1.26;-1.46;62;No;Male;White;4;2;42;3.4;845.263136;Passed
0.8;0.77;69;No;Male;White;4;4;35;3.9;784.736825;Passed
0.49;0.26;69;No;Female;White;5;3;39;3.4;797.894717;Passed
-0.16;-0.67;60;No;Male;White;4;2;37;2.6;686.315771;Passed
0.7;0.32;67;No;Male;White;4;3;34;2.9;668.947352;Passed
0.46;0.35;66;No;Male;White;5;4;24;3;521.052622;Passed
0;0;64;No;Male;Black;4;2;32;2;547.368406;Passed
0.27;0.69;68;No;Male;White;3;4;35;3.1;704.736825;Passed
-0.31;-0.81;69;No;Male;White;4;4;30;3.3;645.78946;Passed
0.5;0.57;67;No;Male;White;4;3;37;3.9;816.315771;Passed
0.44;1.04;58;No;Male;White;4;4;37;2.2;646.315771;Failed_or_not_attempted
-0.91;-0.25;59;No;Male;White;3;2;32.5;3.8;735.2631425;Passed
1.75;0.59;58;No;Male;White;2;3;31;2.7;601.578933;Passed
0.26;0.74;58;Yes;Female;White;3;3;34;2.2;598.947352;Passed
1.08;0;70;No;Male;White;4;3;48;3.3;929.999974;Failed_or_not_attempted
-0.06;1.05;68;No;Male;White;5;3;42;3.9;895.263136;Passed
0;0;69;No;Male;White;6;4;39;3.9;847.894717;Passed
-0.18;0.37;57;No;Male;White;5;5;45;3.2;872.631555;Passed
-0.52;-0.7;68;No;Female;Other;4;4;31;3;631.578933;Passed
-0.32;0.17;63;No;Female;White;5;3;35;3.3;724.736825;Passed
-1.63;-2.15;66;No;Female;White;3;4;36;2.6;670.526298;Failed_or_not_attempted
-1.5;0;69;No;Female;White;3;4;33;3.1;673.157879;Failed_or_not_attempted
0.28;0;69;No;Male;White;6;4;43;3.7;891.052609;Passed
-0.29;-0.67;67;No;Female;Black;3;3;34;2.3;608.947352;Passed
-0.29;-0.46;68;No;Male;White;3;4;37;3;726.315771;Passed
-0.11;-0.15;68;No;Female;White;3;3;42;3.4;845.263136;Passed
-1.43;-1.18;60;Yes;Male;White;4;3;39.5;2.5;715.7894535;Passed
0.57;1.14;66;Yes;Female;White;3;3;35;3.7;764.736825;Passed
0;0;68;No;Male;White;4;4;39;3.7;827.894717;Failed_or_not_attempted
-0.82;-0.7;68;No;Male;Other;4;2;41;2.9;779.473663;Failed_or_not_attempted
1.55;1.9;65;No;Male;White;6;4;44;2.8;816.842082;Passed
0.29;0.38;57;No;Male;White;2;5;39;2.6;717.894717;Passed
0;0;69;No;Female;White;4;4;34;3.8;758.947352;Passed
-1.57;-1.65;69;No;Male;White;4;3;38;3.8;822.105244;Passed
0.86;0.99;60;No;Female;White;6;4;39;3.5;807.894717;Passed
-0.09;-0.65;67;Yes;Male;White;4;4;40;2.6;733.68419;Passed
0.76;1.59;68;No;Male;White;4;1;37;3.7;796.315771;Passed
1.78;2.14;65;No;Male;White;6;4;42;3.5;855.263136;Passed
-1.25;-1.72;68;No;Male;Other;5;2;42.5;2.3;743.1578725;Passed
1.03;-0.49;70;No;Male;White;3;1;28.5;3.3;622.1052505;Passed
0;0;69;No;Male;White;4;4;45;2.8;832.631555;Failed_or_not_attempted
0.74;0.24;65;No;Male;White;5;3;35;3.4;734.736825;Passed
-0.52;0;68;No;Male;White;4;4;42;3.2;825.263136;Failed_or_not_attempted
-0.12;-0.45;67;No;Female;Other;6;4;46;3.5;918.421028;Passed
0.15;0.17;65;No;Male;White;2;4;40;3.1;783.68419;Passed
1.11;0;67;No;Male;White;6;4;45;3.6;912.631555;Passed
0.31;0.66;69;No;Male;White;3;4;35;3.6;754.736825;Passed
-0.4;-0.36;67;No;Male;White;5;2;35.5;3.7;772.6315615;Passed
0.08;0.94;69;No;Female;White;6;5;46;3.7;938.421028;Passed
1.3;1.47;68;No;Male;White;4;4;29.3;2.9;594.7368289;Passed
0.4;0.28;61;No;Male;White;5;4;41;3.5;839.473663;Passed
1.4;0.81;66;No;Male;White;1;4;39;2.5;707.894717;Passed
-0.49;-0.37;70;No;Male;White;5;4;42;3.9;895.263136;Passed
0.28;0;66;No;Female;White;6;3;40;3.7;843.68419;Passed
0;0;58;No;Male;White;5;3;41;3.8;869.473663;Passed
1.2;1.45;63;No;Male;White;4;3;38;3.1;752.105244;Failed_or_not_attempted
-0.55;-0.73;68;No;Female;White;6;2;41;3.9;879.473663;Passed
-0.79;-0.03;66;No;Male;White;6;3;45;3.7;922.631555;Passed
0.85;0.15;69;No;Female;White;4;3;41;3.1;799.473663;Passed
1.43;1;58;No;Male;White;2;2;42;3.4;845.263136;Passed
0.26;0.59;55;Yes;Female;White;3;4;39;3.7;827.894717;Passed
1.49;1.28;69;No;Female;Other;3;4;37;3.3;756.315771;Passed
0.15;-0.03;67;No;Female;White;6;4;42;2.4;745.263136;Passed
-0.5;-0.42;63;Yes;Female;White;4;3;34;3.1;688.947352;Passed
0.32;0;68;No;Male;White;4;4;42;4;905.263136;Failed_or_not_attempted
-1.87;-2.05;70;No;Male;Black;5;4;32;2.5;597.368406;Passed
0.42;0.19;68;No;Female;White;4;3;40;3.4;813.68419;Passed
-0.49;-0.39;57;No;Female;White;3;4;35;3.7;764.736825;Passed
0.05;0.36;41;No;Male;White;4;3;31;2.4;571.578933;Passed
1.19;1.06;67;Yes;Female;White;3;3;39;3.2;777.894717;Passed
-0.9;-1.24;69;No;Male;White;6;4;46;3.6;928.421028;Passed
1.08;0.64;65;No;Male;White;4;3;39;3.5;807.894717;Passed
1.12;0.72;68;No;Female;White;3;4;32;3.5;697.368406;Passed
-0.39;-0.44;54;No;Male;White;4;3;32;3.7;717.368406;Passed
0;0;67;No;Female;White;5;4;38;3.1;752.105244;Passed
-0.36;0.09;65;No;Female;White;5;3;31;3.1;641.578933;Passed
-0.69;-0.75;68;No;Male;White;4;4;35;3.3;724.736825;Passed
-0.64;-1.3;69;No;Female;White;6;4;44;3.6;896.842082;Passed
0.28;0.55;69;No;Female;White;4;4;33;3.2;683.157879;Passed
0.73;0.9;67;No;Male;White;2;5;38;3.1;752.105244;Passed
0.44;-0.34;67;No;Male;White;2;3;28;3.4;624.210514;Passed
1.04;0.56;64;No;Male;White;2;3;40;2.6;733.68419;Passed
0;0;68;No;Male;White;5;4;41;3.3;819.473663;Passed
-0.48;-0.2;66;No;Female;White;3;5;35;3.4;734.736825;Passed
-0.24;-0.58;68;No;Female;Other;4;3;34;3;678.947352;Passed
1.49;1.54;68;No;Female;White;4;4;40;3.3;803.68419;Passed
1.82;1.22;63;No;Female;White;5;4;43;3.3;851.052609;Passed
-1.22;0;69;No;Female;Other;3;4;29;3.3;629.999987;Failed_or_not_attempted
-1.05;-2.23;58;Yes;Female;White;3;2;29.5;3.4;647.8947235;Failed_or_not_attempted
1.34;1.49;66;No;Female;White;4;5;34;3.6;738.947352;Passed
-0.48;-0.02;70;No;Female;White;2;4;28.5;3.7;662.1052505;Passed
-1.74;-0.75;69;No;Male;White;6;3;44;3.4;876.842082;Passed
-1.09;0;69;No;Female;White;3;4;39;3.5;807.894717;Failed_or_not_attempted
0.46;0.9;65;No;Male;White;4;4;40;3.6;833.68419;Passed
0.98;1.3;67;No;Male;White;4;4;40;3.6;833.68419;Passed
-1.33;0;55;No;Male;White;6;1;44;3.3;866.842082;Failed_or_not_attempted
-1.12;0;69;No;Male;White;6;4;42;3.5;855.263136;Passed
-0.03;-0.55;67;No;Male;White;3;1;45;2.6;812.631555;Failed_or_not_attempted
-0.41;-0.21;69;No;Male;White;2;4;28.5;3.1;602.1052505;Passed
-0.94;-0.64;63;No;Male;White;4;4;33.5;2.1;581.0526155;Passed
-0.58;-0.75;68;No;Male;White;3;4;30.7;2.9;616.8420911;Passed
1.73;1.59;70;No;Male;White;3;3;34;3.4;718.947352;Passed
-0.63;-0.45;64;No;Female;White;5;3;40;3.5;823.68419;Passed
-0.67;0;69;No;Male;White;4;3;43;3.5;871.052609;Failed_or_not_attempted
0.33;-0.25;67;No;Male;White;3;2;24.5;3.1;538.9473585;Passed
0.78;0.3;61;No;Female;White;4;4;42;3.7;875.263136;Passed
-0.54;-0.63;69;No;Male;White;4;4;37;2.8;706.315771;Passed
-1.16;0;57;No;Female;White;3;3;31;3.2;651.578933;Failed_or_not_attempted
-0.77;-1.03;68;No;Male;Black;3;3;27;2.8;548.421041;Passed
-0.28;-1.05;69;No;Male;White;4;4;33;3.2;683.157879;Passed
1.09;0.95;63;Yes;Female;White;3;4;42;3.5;855.263136;Passed
0.58;0.72;68;No;Male;White;5;4;40.5;3.5;831.5789265;Passed
0;0;60;No;Female;White;3;4;39;3;757.894717;Passed
-0.77;-1.44;69;No;Male;White;3;4;36;3.2;730.526298;Passed
1.21;1.1;61;No;Female;White;4;3;38;3.4;782.105244;Passed
0.22;-0.6;65;No;Male;White;4;3;36;2.1;620.526298;Passed
0;0;69;No;Female;White;6;4;43;3;821.052609;Passed
-0.48;-0.02;68;No;Female;White;6;4;42;3.8;885.263136;Passed
0.29;0.26;69;No;Female;White;4;4;33;3.7;733.157879;Failed_or_not_attempted
0;0;68;No;Male;White;4;2;35;4;794.736825;Failed_or_not_attempted
0.34;0;69;No;Male;White;5;4;45;3.3;882.631555;Failed_or_not_attempted
-0.54;-0.55;69;No;Female;Other;4;5;37.5;3.4;774.2105075;Passed
1.4;1.24;68;No;Male;White;5;4;40;3.2;793.68419;Passed
0.25;-0.57;68;No;Male;White;4;3;41;3.5;839.473663;Passed
-0.36;-0.78;66;No;Male;Other;4;3;38;2.6;702.105244;Passed
1.45;1.06;69;No;Female;White;3;3;40;3;773.68419;Passed
1.88;2.09;68;No;Female;White;2;4;35;3.3;724.736825;Passed
1.07;1.09;66;No;Male;White;6;4;44;3.9;926.842082;Passed
-1.96;0;57;No;Female;White;4;4;37;3.7;796.315771;Failed_or_not_attempted
-0.31;-0.58;68;No;Female;White;3;4;31;3.1;641.578933;Passed
1.57;1.64;67;No;Male;White;3;4;45;3.8;932.631555;Passed
0.54;0.74;44;No;Male;White;3;2;30.5;2.6;583.6841965;Passed
0.2;-0.18;69;No;Male;White;3;4;36;3.2;730.526298;Passed
-0.75;-0.65;57;No;Male;White;4;4;38;3;742.105244;Passed
0.89;0.55;69;No;Male;White;4;4;39;3.8;837.894717;Passed
0;0;54;Yes;Male;White;4;2;29;3.8;679.999987;Failed_or_not_attempted
-0.89;0;68;No;Male;White;3;4;33;3.2;683.157879;Failed_or_not_attempted
0.49;-0.3;67;No;Male;White;3;3;33;3.1;673.157879;Failed_or_not_attempted
0;0;68;No;Male;White;5;3;36;4;810.526298;Failed_or_not_attempted
-0.66;-0.02;67;No;Female;Other;4;2;37;3.6;786.315771;Passed
-0.37;-0.16;69;No;Female;White;5;4;40;3.6;833.68419;Passed
-0.3;-0.04;68;No;Male;White;3;3;35;2.9;684.736825;Passed
0.79;0;68;No;Male;White;5;5;42;2.4;745.263136;Passed
1.26;1.34;65;No;Male;White;5;4;48;2.9;889.999974;Passed
0.38;-0.3;69;No;Male;White;3;4;38;3.5;792.105244;Passed
1.19;0.59;65;Yes;Male;White;4;5;33;3.1;673.157879;Passed
0.34;0.55;63;No;Male;White;5;3;44;3.3;866.842082;Failed_or_not_attempted
-0.02;-1.22;69;No;Female;White;4;5;34;3.4;718.947352;Passed
-0.58;-0.54;60;Yes;Female;White;3;4;28;3.7;654.210514;Passed
-0.8;-0.44;68;No;Male;White;5;4;37;3;726.315771;Passed
-1.14;-1.33;68;No;Female;White;5;4;35.5;3;702.6315615;Passed
2.6;2;65;No;Male;Black;1;3;39;2.9;747.894717;Passed
-0.25;-0.59;67;No;Female;White;5;5;42;2.4;745.263136;Passed
0.09;0.49;69;No;Male;White;2;3;29;3.4;639.999987;Passed
0;0;68;No;Male;White;2;4;36;2.8;690.526298;Failed_or_not_attempted
0.16;-0.18;69;No;Male;White;4;4;37;3.2;746.315771;Passed
-0.13;-0.01;57;No;Female;White;3;3;33;3.5;713.157879;Passed
1.8;1.56;60;No;Female;White;4;2;39;3.8;837.894717;Passed
-0.13;0.05;68;No;Female;White;3;4;37;3;726.315771;Passed
-0.5;-0.83;69;No;Female;White;4;3;42;3.4;845.263136;Passed
1.12;0;60;Yes;Male;White;6;3;39;2.7;727.894717;Passed
-0.55;-0.22;61;No;Female;White;5;4;32.5;2.9;645.2631425;Passed
-0.7;-0.52;64;No;Female;White;3;4;40;2.8;753.68419;Passed
-0.37;-0.38;58;No;Male;White;2;4;32;3.4;687.368406;Passed
-0.11;-0.83;69;No;Male;White;3;5;41;3;789.473663;Passed
-1.37;-1.96;68;No;Female;Black;5;2;24;3.1;531.052622;Passed
0;0;68;No;Female;White;4;3;39;3.7;827.894717;Failed_or_not_attempted
0.89;0.39;62;No;Male;White;3;2;40;3.2;793.68419;Passed
0.35;0.74;69;No;Male;White;3;4;38;3.3;772.105244;Passed
-1.65;-1.54;68;No;Female;Black;3;3;27;2.7;538.421041;Passed
0.71;0.56;62;No;Female;White;4;4;39;3.8;837.894717;Passed
0.74;-0.04;68;No;Male;White;4;2;42;2.7;775.263136;Passed
0.07;-0.31;39;Yes;Male;White;5;2;29;2.4;539.999987;Passed
0.95;0.6;69;No;Female;Other;5;4;45;3.2;872.631555;Failed_or_not_attempted
0.09;0.05;67;No;Female;White;6;5;40;2.9;763.68419;Passed
-0.51;-0.42;69;No;Female;White;2;4;32.5;3;655.2631425;Passed
-0.33;0.42;68;No;Male;White;4;3;37;3.5;776.315771;Passed
-2.21;0;65;Yes;Female;Other;4;1;33;3.1;673.157879;Failed_or_not_attempted
-1.66;0;67;No;Male;Other;2;3;30;2.6;575.78946;Failed_or_not_attempted
-0.2;-0.63;60;Yes;Male;White;3;3;31;3.2;651.578933;Failed_or_not_attempted
-0.97;-1.64;69;No;Male;White;4;3;42;3.4;845.263136;Failed_or_not_attempted
0.84;0.73;55;No;Female;White;4;3;42;3.8;885.263136;Passed
1.37;1.13;47;No;Male;White;4;2;38;3.4;782.105244;Passed
0;0;65;No;Male;Other;4;2;40;3.4;813.68419;Failed_or_not_attempted
-0.05;0.42;68;No;Male;White;5;2;35;3;694.736825;Passed
-1.42;-1.34;69;No;Male;White;3;3;39;3.4;797.894717;Passed
-1.08;-0.82;69;No;Female;White;6;4;39;3.6;817.894717;Failed_or_not_attempted
-0.08;-0.2;66;No;Male;White;3;5;39;3.1;767.894717;Passed
-1.9;-2.35;67;No;Male;Other;5;2;27;3.6;628.421041;Failed_or_not_attempted
0;0;67;No;Male;White;4;3;43;3.4;861.052609;Failed_or_not_attempted
0.98;0.45;68;No;Male;White;3;3;39.5;3.1;775.7894535;Passed
0;0;70;No;Female;White;3;3;44;4;936.842082;Failed_or_not_attempted
0.34;0.66;69;No;Male;Other;5;5;42;3.1;815.263136;Passed
0.94;0.53;67;No;Female;White;4;3;40;3.9;863.68419;Passed
-1.09;-1.2;68;No;Male;White;5;4;38;3;742.105244;Passed
-0.91;0;65;Yes;Male;White;5;3;38;3;742.105244;Failed_or_not_attempted
0.01;-0.07;69;No;Male;White;3;4;39;3.2;777.894717;Passed
-0.21;-0.88;66;No;Male;Other;4;4;40;2.7;743.68419;Failed_or_not_attempted
1.3;1.04;68;No;Female;White;2;3;40;3.8;853.68419;Passed
-0.97;-1.01;67;No;Male;Black;4;4;36;2.8;690.526298;Failed_or_not_attempted
-0.17;-0.14;69;No;Female;White;5;4;28;3.4;624.210514;Passed
-0.9;-1.2;52;Yes;Female;White;4;1;34.3;3.4;723.6841939;Failed_or_not_attempted
-0.87;-0.92;67;No;Male;White;3;3;40;3.4;813.68419;Passed
1.71;1.59;68;No;Female;White;5;4;37;3.8;806.315771;Passed
0.92;0.86;67;No;Female;White;5;4;41;3.5;839.473663;Passed
1.3;1.1;68;No;Female;White;4;4;42;3.9;895.263136;Passed
-0.54;-1.12;68;No;Male;White;2;4;30;3.6;675.78946;Passed
0.06;-0.02;65;No;Female;White;4;3;37;3.5;776.315771;Passed
0.74;0.92;67;No;Male;White;4;4;42;3.7;875.263136;Passed
1.34;1.26;57;No;Male;White;4;4;44;2.3;766.842082;Passed
-0.39;-1.03;68;No;Male;Other;3;3;37;3.2;746.315771;Passed
1.59;1.6;64;No;Male;White;3;4;40;2.5;723.68419;Passed
-0.34;-0.62;53;No;Male;White;3;3;32;3.3;677.368406;Passed
0;0;70;No;Female;Black;6;3;42;3.3;835.263136;Passed
0.41;0.59;65;No;Male;White;5;4;46;3.7;938.421028;Passed
0.6;-0.35;65;No;Male;White;2;4;34;3.2;698.947352;Passed
-0.45;-1.05;62;No;Male;Other;3;4;31.5;2.2;559.4736695;Passed
0;0;62;No;Female;White;3;3;32;3.3;677.368406;Failed_or_not_attempted
0.37;-0.65;68;No;Female;White;3;3;39.5;3.5;815.7894535;Passed
1.44;0.69;68;No;Male;White;4;3;28.5;2.7;562.1052505;Passed
1.14;0.74;66;No;Male;White;4;3;32;3.9;737.368406;Passed
-0.36;-0.98;65;No;Male;White;3;4;38;3.1;752.105244;Passed
1.92;1.68;62;No;Male;White;5;3;47;3.2;904.210501;Passed
-0.43;-0.87;69;No;Female;White;4;4;34;3.4;718.947352;Passed
-0.07;-0.59;69;No;Male;White;6;4;42;3.9;895.263136;Passed
1.86;1.14;64;No;Female;White;4;2;30;3.1;625.78946;Passed
-2.59;0;49;No;Male;Black;2;2;17;2.5;360.526311;Failed_or_not_attempted
-0.59;-1;69;No;Male;White;2;4;27;3.3;598.421041;Passed
0.49;0.39;67;No;Male;White;5;4;39;3.4;797.894717;Passed
0.02;0.09;69;No;Female;White;4;3;41;3.1;799.473663;Passed
-0.76;-1.11;67;No;Male;White;3;4;36;3.1;720.526298;Passed
0.2;0.47;68;No;Male;White;5;5;45;3.9;942.631555;Failed_or_not_attempted
-1.88;0;63;No;Male;White;4;4;32.5;3;655.2631425;Failed_or_not_attempted
-0.25;0.09;69;No;Male;White;6;3;40;3.7;843.68419;Passed
0;0;69;No;Female;White;2;3;37;3.9;816.315771;Passed
0;0;68;Yes;Male;White;4;4;36;3.6;770.526298;Failed_or_not_attempted
-0.8;-0.69;68;No;Female;Other;4;4;43;3.4;861.052609;Passed
-0.73;-0.77;64;No;Female;Other;2;2;34;2.9;668.947352;Passed
0.98;0.75;68;No;Female;White;4;3;47;2.8;864.210501;Passed
-0.3;0.22;63;No;Male;White;2;4;28;2.6;544.210514;Passed
-0.89;0;54;No;Female;White;3;3;28;3.7;654.210514;Failed_or_not_attempted
1.06;0.99;69;No;Male;White;4;4;37;3.3;756.315771;Passed
-0.47;-0.54;69;No;Female;White;3;3;34;2.8;658.947352;Passed
0.22;-0.05;69;No;Female;White;3;3;34;2.8;658.947352;Passed
0.39;-0.07;69;No;Male;White;3;4;40;3.4;813.68419;Passed
0.1;-0.41;68;No;Male;White;2;3;37;3;726.315771;Passed
-0.03;-0.35;65;No;Female;White;3;3;31;3.2;651.578933;Passed
-0.55;-0.79;65;No;Male;White;5;4;34;3.6;738.947352;Passed
-1.16;-1.24;69;No;Female;White;3;4;39;3.4;797.894717;Passed
0.99;1.24;67;No;Male;Other;6;5;48;3.1;909.999974;Passed
0.61;1;69;No;Female;White;3;3;34;3.3;708.947352;Passed
0.4;-0.27;69;No;Male;White;4;4;39;3.9;847.894717;Passed
-2.2;-1.95;68;No;Female;Black;5;3;43;3.3;851.052609;Passed
1.01;0.67;68;No;Male;White;2;4;31;2.8;611.578933;Passed
0.88;1.48;69;No;Female;White;2;2;31;3.8;711.578933;Passed
0.97;0.37;65;No;Male;Black;5;1;30;3.1;625.78946;Passed
0.92;0.91;64;No;Female;White;6;4;45;3.1;862.631555;Passed
-0.37;-0.42;49;No;Female;White;1;2;27;3.2;588.421041;Passed
0.48;0.18;69;No;Male;White;4;3;36;3.2;730.526298;Passed
1.01;0.11;68;No;Male;White;2;4;38;2.6;702.105244;Passed
-0.5;0.83;69;No;Male;White;4;4;42;3.6;865.263136;Passed
1.59;1;67;No;Male;White;2;3;36;2.9;700.526298;Passed
2.31;2.45;69;No;Male;White;4;3;42;3.9;895.263136;Passed
-0.56;-0.57;70;No;Male;Other;3;4;27;3.3;598.421041;Passed
-0.71;-0.36;60;No;Male;White;3;3;36;3.2;730.526298;Passed
1.06;0;67;No;Male;White;4;4;39;3.1;767.894717;Passed
0.52;0.62;68;No;Female;White;6;4;45;3.9;942.631555;Passed
-1.04;0;41;Yes;Male;White;2;1;29;2.5;549.999987;Failed_or_not_attempted
0;0;67;No;Male;White;5;4;42;3.3;835.263136;Passed
-0.71;0.04;66;No;Male;White;3;4;41.5;2.8;777.3683995;Passed
-1.36;-1.55;54;No;Female;Black;3;2;21;2.6;433.684203;Failed_or_not_attempted
0.39;0.71;65;No;Male;White;3;4;39;2.8;737.894717;Passed
-0.39;-0.61;67;No;Female;White;3;3;35;2.9;684.736825;Passed
-0.33;-0.71;67;No;Male;White;6;5;44;3.3;866.842082;Passed
0.69;1.12;59;No;Male;White;6;4;47;3.2;904.210501;Failed_or_not_attempted
-0.05;0;69;No;Female;White;3;4;34;2.9;668.947352;Passed
-0.98;-1.22;64;No;Male;White;4;1;42;3.8;885.263136;Passed
0.68;0.82;64;No;Male;White;2;2;38;2.7;712.105244;Passed
0.9;0.75;68;No;Male;White;3;3;31;3.2;651.578933;Passed
0.16;0.22;67;No;Male;Other;4;4;29;3;599.999987;Passed
1.22;1.04;66;No;Male;White;3;4;46;2.9;858.421028;Passed
-0.94;-0.62;66;No;Male;White;5;3;42;2.8;785.263136;Passed
0;0;67;No;Female;White;4;3;40;3.3;803.68419;Passed
-0.81;-0.81;68;No;Female;White;3;5;37;3;726.315771;Passed
1.39;1.44;68;No;Male;Other;3;3;30;2.8;595.78946;Passed
-0.24;0.22;56;No;Female;White;4;2;39;3.5;807.894717;Passed
0.93;-0.76;69;Yes;Male;White;3;3;35;3.4;734.736825;Passed
0.37;0.4;62;No;Female;White;4;4;41;3;789.473663;Passed
1.07;0.24;69;No;Male;White;5;4;47;3.7;954.210501;Passed
0.65;0.45;69;No;Female;White;5;4;40;3.1;783.68419;Passed
-0.07;-1.17;69;No;Male;White;4;4;45;3.7;922.631555;Passed
-0.26;-0.64;63;No;Male;Other;3;1;31;3.3;661.578933;Passed
0.09;0.25;69;No;Female;White;5;4;40;3.7;843.68419;Passed
0;-0.36;60;Yes;Male;Other;5;3;38;3.2;762.105244;Passed
0.1;-0.1;68;No;Female;White;4;4;38;3.7;812.105244;Passed
-0.35;-0.52;61;No;Female;White;4;3;44;2.9;826.842082;Failed_or_not_attempted
-0.38;-0.48;66;No;Female;White;2;3;39;2.8;737.894717;Passed
-0.35;0;69;No;Female;Other;5;2;42;3.5;855.263136;Failed_or_not_attempted
0.55;0;66;No;Female;White;6;4;46;3.9;958.421028;Passed
-0.25;-0.05;68;No;Female;White;5;4;41;3.6;849.473663;Passed
0.58;0.15;67;No;Male;White;3;4;39;2.9;747.894717;Passed
0.92;0.79;68;No;Female;White;3;5;36;3.1;720.526298;Passed
0.71;1.14;68;No;Male;White;4;4;35;3.8;774.736825;Passed
-1.11;-0.88;49;Yes;Male;White;3;4;27;2.4;508.421041;Failed_or_not_attempted
0.09;0.21;69;No;Male;White;4;2;36;2.9;700.526298;Passed
0.94;0.72;69;No;Male;White;4;4;40;3.3;803.68419;Passed
-0.55;-1.17;69;No;Male;White;3;4;33;3.5;713.157879;Passed
-0.76;-0.82;68;No;Female;White;2;4;33;3;663.157879;Passed
0.91;0.17;55;No;Female;White;4;3;48;3.4;939.999974;Passed
1.18;1.36;67;No;Female;White;3;3;34;3.8;758.947352;Passed
-1.11;-0.7;56;No;Male;White;2;4;35;3;694.736825;Failed_or_not_attempted
-1.11;-0.63;65;No;Male;White;3;5;35;2.8;674.736825;Passed
-0.19;-0.15;68;No;Male;Other;6;3;46;3.6;928.421028;Passed
-0.31;0.42;60;No;Male;White;6;4;41;3.7;859.473663;Passed
-0.42;-0.27;68;No;Female;White;3;4;35;3.1;704.736825;Passed
0.2;0.3;61;No;Female;White;2;3;35;3.6;754.736825;Passed
-1.49;-1.15;69;No;Male;White;3;1;33;3.6;723.157879;Failed_or_not_attempted
0.46;0;62;No;Female;White;4;3;42;4;905.263136;Failed_or_not_attempted
0.21;-0.01;69;No;Male;White;4;4;40;3;773.68419;Passed
-1.56;-1.77;68;No;Male;Other;4;1;35;2.9;684.736825;Passed
1.58;1.47;69;No;Female;White;3;3;36;3.6;770.526298;Passed
-0.71;-1.25;68;No;Female;Other;4;3;34;3.4;718.947352;Passed
0.06;0.61;67;No;Female;White;5;4;42;3.9;895.263136;Passed
0;0;55;Yes;Female;Other;4;3;35;2.5;644.736825;Failed_or_not_attempted
0;0;69;No;Male;White;3;4;40;3.3;803.68419;Passed
0.35;1.12;69;No;Male;White;4;2;45;2.5;802.631555;Passed
-0.85;-0.09;66;No;Female;White;6;3;47;3.4;924.210501;Passed
-0.88;-0.87;61;No;Male;Other;4;2;30;2.9;605.78946;Passed
-1.28;-1.07;62;No;Male;Other;5;4;33;3;663.157879;Failed_or_not_attempted
-1.79;-1.79;66;No;Female;Black;4;3;23.5;2.6;473.1578855;Failed_or_not_attempted
-0.29;-0.68;69;No;Male;White;3;3;35.5;3.5;752.6315615;Passed
-3.84;0;57;No;Female;Black;3;1;14;2.7;333.157892;Failed_or_not_attempted
2.16;1.94;65;No;Male;White;3;4;36;3.1;720.526298;Passed
2.24;2.25;66;No;Male;White;5;5;40;3.3;803.68419;Passed
-1.26;-1.14;63;No;Female;White;4;4;29;3.6;659.999987;Passed
0;0;68;No;Male;White;4;5;41;3.5;839.473663;Failed_or_not_attempted
1.02;1.1;69;No;Male;White;3;4;41;3.1;799.473663;Failed_or_not_attempted
-0.4;-0.98;61;No;Female;White;2;5;33.5;2.5;621.0526155;Failed_or_not_attempted
-0.79;-0.76;62;No;Male;White;3;1;38;2.8;722.105244;Passed
0.28;-0.19;68;No;Male;White;4;4;33;2.3;593.157879;Passed
0.54;0.27;66;No;Female;White;6;3;41;3.4;829.473663;Passed
0.25;-0.47;60;No;Male;White;2;4;31;2.7;601.578933;Passed
-1.25;-1.3;65;No;Male;White;2;5;39;2.3;687.894717;Passed
1.38;1.42;67;No;Female;White;3;3;32;3.5;697.368406;Passed
-0.28;-0.55;68;No;Female;White;4;1;35;3.4;734.736825;Failed_or_not_attempted
-0.81;-1.48;63;No;Female;White;6;2;41;3.7;859.473663;Failed_or_not_attempted
1.44;1.83;69;No;Female;White;4;4;41;3.5;839.473663;Passed
1.16;0.9;69;No;Female;White;3;3;44;3.2;856.842082;Passed
2.21;1.62;67;No;Female;White;5;3;43;3.2;841.052609;Passed
1.22;1.33;68;No;Female;White;3;4;34;3.2;698.947352;Passed
1.19;1.61;62;Yes;Male;White;4;4;38;3.2;762.105244;Failed_or_not_attempted
